"User_ID","Gender","Age","Marital_Status","Purchase"
1003600,"M","36-45","married",15615
1002437,"M","26-35","married",7821
1000249,"F","18-25","single",19455
1005286,"M","46-50","single",6852
1005430,"F","46-50","married",8899
1003035,"F","26-35","married",9740
1001434,"F","0-17","single",1836
1002482,"F","51-55","married",5324
1003961,"M","26-35","single",11447
1003201,"M","46-50","married",16259
1001389,"M","26-35","married",1453
1001221,"M","18-25","single",8855
1001752,"M","26-35","single",16037
1004156,"M","55+","single",15521
1005382,"M","18-25","married",4486
1001545,"M","26-35","single",6800
1003280,"M","26-35","single",7936
1001748,"M","51-55","married",15256
1003050,"M","36-45","single",4282
1004818,"F","26-35","married",9803
1003903,"M","26-35","single",6925
1000550,"M","46-50","married",19419
1000317,"M","36-45","single",8651
1005366,"M","18-25","single",8697
1001899,"F","46-50","married",7785
1000452,"M","51-55","married",9924
1005015,"M","36-45","married",7097
1004475,"M","18-25","married",18998
1003292,"F","51-55","single",7962
1003391,"M","18-25","single",15983
1000631,"M","36-45","married",5423
1003401,"M","36-45","single",7887
1000922,"M","55+","married",375
1005636,"M","26-35","married",6121
1001203,"F","26-35","single",7769
1001494,"M","26-35","married",8864
1005074,"M","0-17","single",15363
1005467,"M","36-45","single",15795
1002887,"M","26-35","married",19186
1000352,"M","18-25","single",19615
1000331,"M","26-35","single",7647
1005493,"M","36-45","single",6990
1003539,"F","26-35","married",16476
1003280,"M","26-35","single",5319
1002724,"F","46-50","married",20261
1003555,"M","55+","single",13131
1005220,"M","26-35","single",9576
1004444,"F","26-35","single",9755
1005111,"M","36-45","married",6750
1001451,"M","36-45","single",6967
1003022,"M","26-35","single",3569
1002100,"F","26-35","single",3514
1001601,"M","26-35","single",15906
1004026,"M","26-35","single",9894
1004250,"F","51-55","married",15866
1004658,"M","26-35","married",14272
1005108,"F","26-35","married",7026
1000971,"M","26-35","married",13175
1002907,"F","36-45","single",11635
1004170,"M","46-50","married",6056
1001390,"M","36-45","married",10978
1003973,"M","26-35","married",15468
1003558,"M","18-25","single",8761
1004080,"M","36-45","single",19023
1000245,"M","36-45","single",3582
1004387,"F","18-25","single",6913
1001676,"M","18-25","single",7539
1001538,"M","26-35","single",7056
1001542,"M","18-25","single",13225
1001722,"M","36-45","single",7048
1004064,"M","46-50","married",1776
1004223,"F","36-45","single",8019
1002021,"M","26-35","single",19602
1002572,"M","36-45","single",7822
1004837,"M","26-35","single",3570
1000674,"M","26-35","single",21393
1003191,"M","26-35","single",6161
1000202,"M","18-25","single",11580
1001300,"M","0-17","single",3110
1004233,"M","36-45","single",7023
1002952,"M","26-35","single",562
1005475,"M","26-35","single",6935
1003771,"M","26-35","single",11759
1005024,"F","46-50","single",10594
1004711,"M","26-35","married",8328
1002067,"M","51-55","single",7790
1003444,"M","51-55","married",5290
1000415,"F","36-45","married",5216
1002455,"M","36-45","single",3952
1004771,"F","26-35","single",15725
1003445,"F","36-45","single",20681
1000639,"M","46-50","married",7183
1000090,"M","55+","single",6121
1004732,"M","26-35","married",571
1001499,"M","0-17","single",2755
1005795,"M","26-35","married",383
1001396,"F","26-35","married",8670
1003929,"M","26-35","married",6563
1003823,"M","55+","single",5903
1002020,"M","26-35","married",13234
1004272,"M","46-50","single",11868
1001301,"F","26-35","married",10970
1005831,"M","26-35","married",5398
1000934,"F","36-45","single",6925
1005794,"M","36-45","single",7078
1005054,"M","36-45","single",15374
1003686,"M","26-35","married",19441
1005065,"M","26-35","married",11748
1001693,"M","26-35","married",15446
1001675,"F","26-35","married",8076
1004802,"M","55+","married",19310
1003427,"M","26-35","single",9869
1000327,"M","36-45","single",4418
1000331,"M","26-35","single",16637
1004819,"M","36-45","single",19574
1003650,"M","26-35","single",12555
1002753,"F","51-55","married",15421
1004238,"M","36-45","single",12103
1000715,"M","18-25","single",7044
1002383,"F","26-35","single",2758
1002665,"M","36-45","single",6090
1000132,"M","26-35","single",8878
1004655,"F","26-35","single",15813
1002529,"F","36-45","single",6908
1000235,"M","26-35","single",4500
1005220,"M","26-35","single",12725
1000726,"F","26-35","married",8745
1000731,"M","46-50","married",1729
1000801,"F","26-35","single",4037
1005726,"M","26-35","single",15577
1003017,"F","36-45","single",8594
1003014,"M","36-45","married",15445
1004658,"M","26-35","married",5305
1004076,"M","26-35","single",9970
1001868,"M","51-55","married",23445
1003328,"M","55+","married",11802
1005663,"F","36-45","single",16670
1002466,"M","26-35","single",9744
1000939,"F","26-35","single",20404
1001737,"M","36-45","single",7865
1004851,"M","18-25","single",6008
1001500,"M","26-35","single",19033
1002089,"M","36-45","single",3802
1001330,"M","55+","single",19169
1000368,"M","26-35","single",13059
1003985,"M","46-50","married",6865
1001807,"M","18-25","single",5363
1000235,"M","26-35","single",9903
1002247,"M","46-50","married",3522
1001117,"M","18-25","single",19913
1001667,"M","51-55","single",11901
1004049,"M","46-50","married",1622
1002643,"M","46-50","married",9888
1003198,"M","26-35","single",9710
1005324,"M","26-35","married",7145
1004253,"M","46-50","single",8130
1001479,"F","51-55","single",6010
1002118,"M","26-35","married",7873
1005263,"M","36-45","single",19342
1002073,"F","18-25","single",11953
1002140,"M","46-50","married",9588
1005596,"M","36-45","single",5955
1004728,"M","26-35","single",5864
1000081,"F","26-35","married",20105
1001465,"M","51-55","married",13190
1000382,"F","36-45","married",5400
1000092,"F","18-25","single",10103
1002754,"M","51-55","single",3559
1004455,"M","36-45","single",7178
1003317,"M","26-35","married",16307
1002275,"M","55+","married",11864
1003458,"M","46-50","single",9997
1004799,"F","18-25","single",5161
1005424,"F","36-45","single",8020
1003143,"F","51-55","married",5406
1003353,"M","36-45","single",19433
1004579,"F","18-25","married",15917
1002012,"M","26-35","married",11811
1003824,"M","26-35","married",16660
1002078,"M","18-25","single",7992
1001791,"M","18-25","married",7773
1002021,"M","26-35","single",4574
1005470,"M","55+","single",15727
1002638,"M","26-35","single",5255
1004793,"F","26-35","married",4191
1001274,"M","46-50","married",6852
1004404,"M","26-35","single",6081
1003942,"M","18-25","single",5140
1003108,"M","51-55","married",8125
1000301,"M","18-25","single",19295
1003328,"M","55+","married",8834
1002148,"F","18-25","married",8626
1003017,"F","36-45","single",5442
1004979,"M","36-45","married",9689
1002157,"F","18-25","single",20448
1003837,"M","26-35","single",8072
1003768,"M","26-35","single",15736
1005137,"M","18-25","single",2991
1001031,"M","36-45","married",19441
1001181,"M","36-45","married",8105
1001369,"M","26-35","married",2069
1000284,"M","26-35","married",3806
1000005,"M","26-35","married",3967
1001675,"F","26-35","married",15390
1005511,"M","46-50","married",6874
1002125,"M","36-45","single",8097
1005172,"F","36-45","single",15951
1002592,"M","51-55","married",11744
1004578,"M","26-35","single",9798
1005878,"F","26-35","married",4143
1003032,"M","26-35","married",7520
1002367,"F","26-35","single",11493
1005518,"M","51-55","married",8656
1005908,"M","26-35","single",19237
1005185,"F","36-45","single",5421
1001790,"M","26-35","single",3582
1002271,"M","51-55","single",20622
1005679,"M","36-45","married",11952
1000864,"F","26-35","single",8667
1003206,"M","18-25","single",16171
1002378,"M","26-35","married",7039
1001794,"M","26-35","single",6133
1005321,"M","26-35","single",4159
1003189,"M","26-35","single",15469
1004773,"M","46-50","married",9960
1000132,"M","26-35","single",5445
1003391,"M","18-25","single",6980
1003314,"M","26-35","single",2781
1004507,"M","18-25","married",15965
1001266,"M","26-35","married",5498
1001325,"M","26-35","married",7164
1001152,"M","18-25","single",8329
1003301,"F","26-35","single",6960
1001748,"M","51-55","married",12131
1003483,"F","46-50","married",3591
1001404,"M","51-55","married",4161
1000023,"M","36-45","married",3301
1003082,"F","36-45","single",5165
1004747,"M","18-25","single",5904
1001151,"M","26-35","married",19437
1000587,"M","26-35","single",5342
1000185,"M","46-50","single",5383
1001218,"M","55+","married",4263
1004485,"M","26-35","single",12081
1005689,"M","26-35","single",8290
1001505,"M","51-55","married",5878
1002211,"M","46-50","married",5334
1002745,"F","36-45","single",19490
1003904,"M","0-17","single",13499
1004587,"M","36-45","married",7040
1005376,"M","26-35","married",9763
1002558,"M","55+","married",15297
1001058,"M","26-35","single",7896
1003558,"M","18-25","single",8017
1004020,"M","26-35","married",3337
1002668,"F","26-35","married",4429
1003841,"M","46-50","single",15907
1001483,"M","18-25","single",10566
1000134,"M","26-35","married",7786
1003462,"F","26-35","single",15777
1006036,"F","26-35","married",11599
1000243,"M","26-35","single",13056
1002492,"F","46-50","married",8086
1002235,"M","0-17","single",15320
1004107,"F","26-35","single",12121
1003715,"M","18-25","single",13515
1000271,"M","18-25","single",8798
1002110,"M","51-55","single",7085
1003832,"F","26-35","married",16421
1003999,"M","36-45","single",12096
1000817,"M","18-25","single",15934
1000979,"M","0-17","single",19454
1001941,"M","36-45","single",3698
1001897,"F","51-55","married",5166
1000438,"M","18-25","single",5410
1001266,"M","26-35","married",13582
1003309,"M","26-35","married",7101
1002841,"M","51-55","married",8862
1000202,"M","18-25","single",3866
1002857,"M","26-35","single",11471
1000788,"M","26-35","single",10029
1000648,"F","26-35","married",9826
1005332,"M","18-25","single",19453
1000966,"M","55+","single",7168
1001184,"F","26-35","married",19425
1002540,"F","46-50","married",7131
1000939,"F","26-35","single",5601
1004049,"M","46-50","married",11619
1001470,"M","18-25","married",3534
1001317,"M","46-50","married",9806
1000003,"M","26-35","single",12103
1005074,"M","0-17","single",7847
1005255,"M","0-17","single",7044
1005599,"M","36-45","single",7001
1002988,"F","18-25","single",7886
1001448,"F","26-35","single",9884
1005453,"M","18-25","single",15557
1005648,"M","26-35","single",15351
1004375,"F","26-35","single",5413
1001574,"M","26-35","married",6145
1005787,"M","26-35","single",15758
1005520,"M","46-50","married",16404
1001607,"M","46-50","married",8077
1005539,"F","26-35","married",15807
1003203,"M","36-45","single",13660
1003754,"M","55+","married",8808
1004578,"M","26-35","single",9701
1001666,"M","26-35","single",11316
1003410,"M","36-45","married",5881
1002878,"F","51-55","married",10017
1000889,"M","46-50","single",6138
1002629,"M","26-35","married",19085
1005824,"M","18-25","single",8081
1005719,"M","55+","married",2136
1003916,"M","26-35","married",3869
1002599,"M","26-35","single",11545
1005557,"M","36-45","married",9869
1004476,"M","46-50","married",6870
1003633,"M","36-45","single",20337
1003896,"M","36-45","single",8001
1001271,"F","46-50","married",10001
1004819,"M","36-45","single",13250
1005469,"M","36-45","single",7073
1004704,"M","18-25","single",19586
1002986,"M","26-35","married",11499
1003029,"M","18-25","single",7912
1005071,"F","26-35","single",7941
1002402,"M","46-50","single",12756
1001780,"M","36-45","single",5984
1002777,"M","18-25","single",5941
1004658,"M","26-35","married",5199
1002908,"M","18-25","single",3119
1002951,"F","36-45","married",5380
1001015,"M","36-45","married",9706
1005109,"F","46-50","married",15873
1004442,"M","51-55","married",4252
1001621,"M","26-35","single",4069
1005684,"M","18-25","single",9800
1001835,"M","26-35","single",19429
1002393,"M","55+","married",7922
1000198,"M","26-35","married",15782
1002233,"F","36-45","married",2727
1003731,"M","26-35","single",15845
1005826,"M","18-25","married",5836
1002378,"M","26-35","married",818
1003380,"M","51-55","married",12544
1001557,"F","18-25","single",15617
1005826,"M","18-25","married",20425
1003652,"M","26-35","single",11479
1002063,"M","26-35","single",1933
1001900,"M","55+","married",12813
1004277,"M","36-45","single",6917
1003934,"M","26-35","single",3742
1003454,"M","18-25","married",9839
1003763,"M","26-35","single",19018
1005226,"M","36-45","single",11782
1005825,"F","26-35","married",5938
1004717,"M","46-50","married",15301
1000877,"M","26-35","married",6087
1002394,"M","36-45","married",15848
1004511,"M","36-45","single",5988
1004352,"M","18-25","single",6935
1004285,"M","36-45","single",6875
1002094,"M","36-45","single",771
1000482,"M","26-35","married",7809
1005107,"F","46-50","single",8010
1000883,"F","36-45","single",15297
1003815,"M","26-35","single",7096
1003420,"F","26-35","single",9860
1005505,"F","26-35","married",11043
1003167,"M","26-35","single",8583
1002883,"M","18-25","single",2300
1000712,"M","26-35","single",11723
1004167,"M","26-35","single",16217
1000869,"M","18-25","married",2810
1001125,"F","18-25","single",9968
1000710,"M","26-35","single",12273
1005367,"M","18-25","single",7851
1000643,"M","26-35","married",2173
1004819,"M","36-45","single",15196
1005071,"F","26-35","single",15741
1004127,"M","51-55","married",12874
1003727,"M","36-45","single",3549
1003209,"M","26-35","single",4227
1000140,"F","36-45","single",19030
1001974,"M","36-45","single",7193
1002055,"M","51-55","married",7788
1005232,"M","26-35","married",12715
1003422,"M","26-35","single",5154
1001310,"M","46-50","married",10065
1001579,"M","26-35","single",7894
1003032,"M","26-35","married",13601
1004747,"M","18-25","single",15356
1004353,"M","26-35","single",19282
1000726,"F","26-35","married",7133
1005041,"F","46-50","married",8731
1002030,"M","26-35","single",11927
1005580,"M","46-50","single",16364
1006040,"M","26-35","single",19153
1000338,"M","36-45","single",6888
1000651,"M","36-45","single",15675
1004473,"M","36-45","single",7934
1004238,"M","36-45","single",3547
1001356,"F","18-25","single",2975
1003447,"M","26-35","single",8621
1000651,"M","36-45","single",7130
1000456,"M","36-45","single",6198
1005598,"M","18-25","single",7018
1005880,"M","26-35","married",19246
1001252,"M","55+","single",16325
1003254,"F","36-45","married",10006
1004526,"M","26-35","married",13046
1004429,"M","26-35","married",15165
1001889,"M","18-25","single",1926
1003464,"F","26-35","married",16703
1000319,"F","51-55","married",11663
1005394,"M","18-25","single",11648
1005300,"M","26-35","single",12506
1002453,"M","26-35","single",6002
1000166,"M","18-25","married",11786
1000981,"M","26-35","married",5360
1001820,"M","26-35","married",11009
1002203,"M","46-50","married",9800
